Link/DOI,Publication Date,Title,Authors,Abstract
https://doi.org/10.26434/chemrxiv-2024-wg9xj,2024-03-07T10:39:14.638Z,charge delocalization and global aromaticity in a partially fused 12-porphyrin nanoring,Sebastian Kopp Henrik Gotfredsen Janko Hergenhahn Arnau Rodríguez-Rubio Jie-Ren Deng He Zhu Wojciech Stawski Harry Anderson,"aromatic and antiaromatic ring currents can reveal global electronic delocalization around the circumference of pi-conjugated macrocycles, although these phenomena are poorly understood in large rings. here we present the template-directed synthesis of a fully pi-conjugated cyclic porphyrin 12-mer consisting of six b,meso,b-edge-fused porphyrin dimers connected by six butadiyne bridges. the lowest energy pi-pi* absorption band of this partially fused nanoring is shifted far into the nir, confirming the strong pi-conjugation around the circumference of the macrocycle. investigation of the oxidized and reduced nanoring-template complex by 1h and 19f nmr spectroscopy demonstrates the presence of coherent global (anti)aromatic ring currents, consistent with dft calculations. the stronger -conjugation enables global charge delocalization even at low levels of oxidation or reduction. these findings open new avenues for the engineering of cyclic molecular wires."
https://doi.org/10.26434/chemrxiv-2024-rz914,2024-03-07T10:19:52.042Z,gold-thiolate nanocluster dynamics and intercluster reactions enabled by a machine learned interatomic potential,Caitlin McCandler Antti Pihlajamäki Sami Malola Hannu Häkkinen Kristin Persson,"mono-layer protected metal clusters comprise a rich class of molecular systems, and are promising candidate materials for a variety of applications. while a growing number of protected nanoclusters have been synthe- sized and characterized in crystalline forms, their dynamical behavior in solution, including pre-nucleation cluster formation, is not well understood due to limitations both in characterization and first-principles mod- eling techniques. recent advancements in machine-learned interatomic potentials are rapidly enabling the study of complex interactions such as dynamical behavior and reactivity at the nanoscale. here, we develop an au-s-c-h atomic cluster expansion (ace) interatomic potential for efficient and accurate molecular dynamics simulations of thiolate-protected gold nanoclusters (aun (sch3)m ). trained on more than 30,000 density functional theory calculations of gold nanoclusters, the interatomic potential exhibits ab initio level accuracy in energies and forces, and replicates nanocluster dynamics including thermal vibration and chiral inversion. long dynamics simulations (up to 0.1 μs time scale) reveal a novel mechanism explaining the ther- mal instability of neutral au25(sr)18 clusters. specifically, we observe multiple stages of isomerization of the au25(sr)18 cluster, including a novel chiral isomer. additionally we simulate coalescence of two au25(sr)18 clusters and observe series of new clusters where the formation mechanisms are critically mediated by ligand exchange in the form of [au–s]n rings."
https://doi.org/10.26434/chemrxiv-2024-lnbct,2024-03-07T10:03:50.028Z,enhancing photothermal energy transduction through inter- and intramolecular interactions of multiple two-photon dyes appended onto calix[4]arene,Isabelle Toubia Yann Bernhard Valentin Diez Cabanes Stephania Abdallah Rana Mhanna Tioga Gulon Stéphane Parant Jean-Pierre Malval Jean-Bernard Regnouf-de-Vains Antonio Monari Mariachiara Pastore Andreea Pasc,"organic dyes-based photothermal agents (optas) has received increasing attention as alternative to inorganic materials due to their higher biocompatibility and extensive diversification. maximizing non-radiative deexcitation channels is crucial to improve the photothermal conversion efficiency (pce) of optas. this is typically achieved through individual molecular design or collective enhancement using supramolecular strategies. furthermore, photothermal therapy (ptt) generally relies on linear one-photon absorption of the light source by the opta, with less consideration given to non-linear two-photon absorption (2pa) strategies, despite their potential benefits. here, a synergistic strategy, which combines intramolecular and intermolecular quenching, is employed to maximize the photothermal efficiency of diphenylamino substituted distyryl dicyanobenzene (dsb), an outstanding two-photon absorbing chromophore. one to three dsb units have been introduced on the conic p-tert-butyl-calix[4]arene (cx), serving as a preorganizing platform to allow aggregates formation and promote intramolecular quenching within the multichromophoric systems. importantly, the multichromophoric molecules had very high two photon absorption capabilities with cross sections (2pa) reaching maximal values of 3290 gm at 810 nm. experimental data accompanied by large scale molecular dynamics (md) simulations and time-dependent density functional theory (td-dft) calculations shed light onto the interaction mechanism in those multiple dsb-appended cx compound to rationalize their optical properties. then, the formulation with pluronic f127 amphiphile yields water-dispersible nanoprecipitates (nps) in which the pce is further maximized and the photobleaching reduced due to the combination of intra and intermolecular quenching. the high two-photon absorption in the near-infrared (nir) window associated to high pce of these nanosized optas could serve as basis to future in vivo 2p-ptt applications."
https://doi.org/10.26434/chemrxiv-2024-35bkm,2024-03-07T09:53:51.759Z,probing atomic-scale processes at the ferrihydrite-water interface with reactive molecular dynamics,Ardalan Hayatifar Simon Gravelle Beatriz D. Moreno Valerie A. Schoepfer Matthew B.J. Lindsay," interfacial processes involving metal (oxyhydr)oxide phases often control the mobility and bioavailability of nutrient and contaminant elements in soils, sediments, and water. consequently, these processes influence ecosystem health and functioning and have shaped the biological and environmental co-evolution of earth over geologic time.  here we employ reactive molecular dynamics simulations, supported by synchrotron x-ray spectroscopy, to derive accurate surface complexation model constants for ferrihydrite-water systems containing aqueous \ce{moo_4^{2-}}. this is achieved by employing a force-field that is adept at capturing  the realistic dynamics of surface restructuring, surface charge equilibration, and the evolution of the interfacial water hydrogen bond network in response to adsorption processes or proton transfer events. we inform surface complexation models by exploring the free energy landscape of \ce{moo_4^{2-}} adsorption at the ferrihydrite-water interface at different concentrations. we find how hydration and adsorption induce changes in surface charge, prompting the surface to restructure into more disordered ferrihydrite phases. we observe how the dynamics of adsorbed complexes are concentration-dependent and how surface restructuration, along with adsorption, influence the interfacial hydrogen bond network. by incorporating reactivity, reactive molecular dynamics opens new avenues to study mineral-water interfaces, enriching and refining surface complexation models beyond their foundational assumptions."
https://doi.org/10.26434/chemrxiv-2024-j819s,2024-03-07T09:44:57.653Z,h and co co-induced adatom formation on cu in co2 electroreduction conditions,Zisheng Zhang Wiston Gee Philippe Sautet Anastassia N. Alexandrova,"dynamic restructuring of cu electrode has been observed under electrochemical conditions, and it has been hypothesized to underly the unique reactivity of cu towards co2 electroreduction. surface roughening is one of the key surface phenomena to cu activation, in which the surface forms numerous atomic vacancies and adatoms. however, the atomic structure of such surface motifs, in the presence of relevant adsorbates has remained elusive. here, we explore the chemical space of cu surface restructuring under coverage of co and h in realistic electroreduction conditions, by a combination of grand canonical density functional theory and global optimization techniques, from which we construct a potential-dependent grand canonical ensemble representation of the surface. significant vertical displacement of  surface cu atoms is observed in the regime of intermediate and mixed co and h coverage. this regime, while predicted to be thermodynamically inaccessible, is kinetically controlled, presenting a tough challenge for theory. to investigate the kinetic trapping effects, we develop a quasi-kinetic monte carlo simulation to track the evolution of the system during a simulated cathodic scan. the simulation reveals the path that the system takes across the coverage space and the metastable structures that the system evolves into along the way. chemical bonding analysis is performed on the metastable structures with elevated cu*co species to understand its formation mechanism. by molecular dynamics simulations and free energy calculations, the surface chemistry of the cu*co species is explored, and we identifies potential mechanisms via which the cu*co species may diffuse or dimerize. this work provides rich atomistic insights into the surface roughening phenomenon and the structure of the involved species. it also features generalizable methods to explore the chemical space of restructuring surfaces with mixed adsorbates, and its evolution in non-equilibrium."
https://doi.org/10.26434/chemrxiv-2023-x66jd-v2,2024-03-07T07:33:49.484Z,unexpected effects of surfactant adsorption upon water/vapor surface geometry and fluctuations,Nitesh Kumar Aurora Clark,"as described by capillary wave theory, adsorbates at a water/vapor interface change surface geometry and fluctuations through altered surface tension. detailed theoretical studies of surface geometry in the presence of adsorbates, specifically amphiphilic surfactants are relatively sparse and many applications have focused upon ensemble average surface geometric characteristics. in this work we demonstrate that different interpretations of surface geometry emerge when considering the distributions of the geometric descriptors of surface curvature and orientation as a function of adsorbed surfactant concentration and sterics. molecular dynamics simulations of tributyl phosphate (tbp) adsorbed to the water/vapor surface indicate that increased surface coverage homogeneously enhances symmetric sharp surface waves until a critical concentration is reached that is concomitant with tbp self-assembly. thereafter, the convexity and concavity of the surface stop cancelling one another and skewing of the surface geometry metric distributions is increased. we define this as a homogeneous $\rightarrow$ inhomogenous surface geometry transition. examining the surface geometry as a function of alkyl chain length reveals that smaller surfactants at surface coverages below that needed for surfactant-surfactant interactions \textit{inhomogenously} enhance surface curvature on the surface and that adsorbed alkyl tails to the surface can stabilize and increase homogeneous distributed surface geometric metrics. we label this an inhomogenous $\rightarrow$ homogeneous geometric transition. these results reflect the opportunity to incorporate more realistic distributions of surface geometry within the collective understanding of capillary wave theory and the relationship between surface geometry and macroscopic properties like surface tension.  "
https://doi.org/10.26434/chemrxiv-2024-r3j9s,2024-03-07T06:38:53.204Z,exploring metal electroplating for energy storage by quartz crystal microbalance: a review ,Viktor Vanoppen Diethelm Johannsmann Xu Hou Jens Sjölund Peter Broqvist Erik J. Berg,"herein the development and application of electrochemical quartz crystal microbalance (eqcm) sensing to study metal electroplating, especially for energy storage purposes, are reviewed. the roles of eqcm in describing electrode/electrolyte interface dynamics, such as the electric double-layer build-up, ionic/molecular adsorption, metal nucleation, and growth, are addressed. modeling of the qcm sensor is introduced and its importance is emphasized. challenges of metal electrode use, including side reactions and dendrite formation, along with their mitigation strategies are reviewed. numerous factors affecting the electroplating processes, such as electrolyte composition, additives, temperature, and current density, and their influence on the electroplated metals’ mass, structural, and mechanical characteristics are discussed. looking forward, the need for deeper fundamental understanding and advancing simulations of the qcm signal response as a result of electroplating metal nanostructures is stressed. further development and integration of innovative eqcm-strategies will provide unique future means to fundamentally understand and optimize metal electroplating for energy storage and application alike."
https://doi.org/10.26434/chemrxiv-2024-c375f,2024-03-07T06:31:19.445Z,training transferable interatomic neural network potentials for reactive chemistry: improved chemical space sampling ,Quin Hu Adrian Gordon Andrew Johanessen Leqian Tan Jason Goodpaster,"large, condensed phased, and extended systems remain a challenge for theoretical studies due to the compromise between accuracy and computational cost in their calculations.  machine learning methods are on the rise to solve this trade off by training on large datasets of highly accurate calculations that are traditionally hard to obtain.  the development of interatomic machine learning potentials has resulted in the ability to model high-quality potential energy surfaces with near ab initio level of accuracy at low computational cost.  however, just like other machine learning applications, such methods face challenges when it comes to quality training data and transferability, specifically to systems of chemical space beyond its training.  in this work, we present the continuous exploration of utilizing machine learning methods to build and achieve accurate and efficient potential energy surface for bond dissociation and reactive chemistry, and explore sampling techniques that can allow interatomic neural network potentials designed to model potential energy surfaces, such as ani and nequip, to accurately predict bond dissociation energy and model reactive chemistry, and to obtain transferability beyond its training data across chemical space.  "
https://doi.org/10.26434/chemrxiv-2024-bgtkr-v2,2024-03-07T05:52:16.227Z,estimation of the rate constants for the radical addition of a trifluoromethyl radical to aryl-substituted vinyl triflates,Takuji Kawamoto Mai Hisayuki Akio Kamimura,the rate constants for the radical addition of a trifluoromethyl radical to aryl-substituted vinyl triflates have been determined by applying competition kinetics at a single concentration point. the rate constants range from 4.1 × 106 to 5.6 × 106 m−1 s−1 and depend on the electronic properties of the benzene rings on the aryl-substituted vinyl triflates. 
https://doi.org/10.26434/chemrxiv-2022-ncqsj-v3,2024-03-07T05:39:59.030Z,the first cache challenge – testing diverse virtual screening scoring methods to identify potential lrrk2 binders,Mihai Burai-Patrascu Anita K. Nivedha Ophélie Rostaing Prakash Chukka Antoine Moitessier Nicolas Moitessier Josh Pottel,"in december 2021, molecular forecaster (mfi) applied to participate in the inaugural cache challenge. organized by the structural genomics consortium (sgc), cache (critical assessment of computational hit-finding experiments) is a public–private partnership benchmarking initiative to enable the development of computational methods “to compare and improve small-molecule hit-finding algorithms through cycles of prediction and experimental testing.”  the mfi team has decided to take multiple research-focused approaches to our predictions in this first cache challenge, aiming to learn from our successes and failures. we are putting mfi’s team, expertise, and algorithms to the test, using them as a foundation to push the boundaries beyond our scientific and application successes to-date. we’ve also decided to double-down and share the details of our work with the community. the experimental results are now in and we have conducted a retrospective analysis in the second half of this manuscript."
https://doi.org/10.26434/chemrxiv-2024-8n32t,2024-03-07T05:14:10.944Z,heuristics? what about them? –review on the operation of heuristics in chemical education in the past two decades,Rajashri Priyadarshini Chandan Dasgupta,"heuristics are evident in students’ reasoning processes in chemical education. this review of heuristics is a novel attempt to understand the use of heuristics in chemical education in the last two decades. searches across four databases resulted in 21374 raw hits and an ultimate sample of 27 screened articles. we performed a content analysis on three goals--how has the definition of heuristics operationalized in these studies, what different chemical topics and tasks have been linked to the types of heuristics, and the different interventions explored in such heuristic studies. our review reveals a lack of consistent defining features of heuristics in the chemical education field, an inclination towards ranking and comparison tasks and organic-inorganic chemistry topics, and a lack of sufficient research dedicated towards heuristic refinement in students. our review restates the need to bridge the gap between research and practice of heuristics in chemical education."
https://doi.org/10.26434/chemrxiv-2024-10xzj-v2,2024-03-07T05:11:53.865Z,embedding physics into neural odes to learn kinetics from integral reactors,Tim Kircher Felix Döppel Martin Votsmeier,"while the digitalization of chemical research and industry is vastly increasing the amountof data for developing kinetic models, model parametrization is not keeping up. to take advantage of the full potential of this data, machine learning tools are required that autonomously learn kinetics from reactor data. previously, we introduced global reaction neural networks with embedded stoichiometry and thermodynamics for kinetic modelling. when trained as a neural ordinary differential equation (neural ode), they discovered kinetics from integral reactor measurements of an equilibrium limited steam reforming reactor whereas conventional neural odes failed. we now extend their application to another industrially relevant case of reactors operating at full conversion. using the preferential oxidation of co in h2 rich streams as an example, we show that the physics-embedded neural network discovers kinetics from stiff systems containing cases of both full conversion and equilibrium limitation using integral reactor data"
https://doi.org/10.26434/chemrxiv-2024-1b9h7,2024-03-07T04:51:18.387Z,semiotic nature of genetic code,Miloje Rakočević,"in some previous works (2018a,b; 2019, 2021a,b, 2022) we presented a new type of mirror symmetry, expressed in the set of protein amino acids; such a symmetry, that it simultaneously represents the semiotic essence of the genetic code. in this paper we provide new evidences that the genetic code represents the unity of chemism and semiosis."
https://doi.org/10.26434/chemrxiv-2024-mm272,2024-03-06T13:12:27.177Z,simultaneous multi-resonant thermally activated delayed fluorescence and room temperature phosphorescence from biluminescent nitrogen-containing indolocarbazoles,Oliver Lee Aidan McKay David Cordes Malte Gather Eli Zysman-Colman,"organic biluminescence, the simultaneous emission from both the singlet and triplet excited state manifolds, is a rare and incompletely understood emission process. however, biluminescent compounds have wide-reaching applications, such as in sensing, anti-counterfeiting, and optoelectronics, owing to the complex interplay of excited states having distinct spectral profiles and lifetimes. herein, we describe the biluminescence of a family of polycyclic aromatic heterocycles known as nitrogen-containing indolocarbazoles (nicz). as 1 wt% doped films in polymethylmethacrylate (pmma), these compounds exhibit dual fluorescence/room temperature phosphorescence (rtp) with λpl in the near-uv (ca. 375 nm) and green (ca. 500 nm), respectively, and remarkably long phosphorescence lifetimes extending into the multi-second regime. this rtp is shown to persist even at doping concentrations as low as 0.1 wt%. additionally, two of the emitters exhibit multi-resonant thermally activated delayed fluorescence (mr-tadf)/rtp biluminescence, which, to the best of our knowledge, would be the first examples of such behavior. finally, we provide insight into the dependence of these competing emission pathways on the temperature and concentration, with supporting wavefunction-based computations."
https://doi.org/10.26434/chemrxiv-2024-rxt1x,2024-03-06T13:09:21.526Z,highly efficient organic light-emitting diodes and light-emitting electrochemical cells employing multi-resonant thermally activated delayed fluorescent emitters with bulky donor or acceptor peripheral groups,Jingxiang Wang Hassan Hafeez Shi Tang Tomas Matulaitis Ludvig Edman Ifor Samuel Eli Zysman-Colman,"multi-resonant thermally activated delayed fluorescence (mr-tadf) emitters have been the focus of extensive design efforts as they are recognized to show bright, narrowband emission, which makes them very appealing for display applications. however, the planar geometry and relatively large singlet-triplet energy gap lead to, respectively, severe aggregation-caused quenching (acq) and slow reverse intersystem crossing (risc). here, a design strategy is proposed to address both issues. two mr-tadf emitters tppo-tbu-dikta and tpa-tbu-dikta have been synthesized. twisted ortho-substituted groups help increase the intermolecular distance and largely suppress the acq. in addition, the contributions from intermolecular charge transfer states in the case of tpa-tbu-dikta help to accelerate risc. the oleds with tppo-tbu-dikta and tpa-tbu-dikta exhibit high maximum external quantum efficiencies (eqemax) of 24.4 and 31.0%, respectively. notably, the device with 25 wt% tpa-tbu-dikta showed both high eqemax of 28.0% and reduced efficiency roll-off (19.9% eqe at 1000 cd m-2) compared to the device with 2 wt% emitter (31.0% eqemax and 11.0% eqe at 1000 cd m-2). the new emitters were also introduced into single-layer lecs, equipped with air-stable electrodes. the lec containing tpa-tbu-dikta dispersed at 0.5 wt% in a matrix comprising a mobility-balanced blend-host and an ionic-liquid electrolyte delivered blue luminance with an eqemax of 2.6% at 425 cd m-2. the high efficiencies of the oleds and lecs with tpa-tbu-dikta illustrate the potential for improving device performance when the dikta core is decorated with twisted bulky donors."
