Link/DOI,Publication Date,Title,Authors,Abstract
https://doi.org/10.26434/chemrxiv-2024-sm0gd,2024-03-21,many-body interactions and deep neural network potentials for water,Yaoguang Zhai Richa Rashmi Etienne Palos Francesco Paesani,"we present a detailed assessment of deep neural network potentials developed within the deepmd framework and trained on the mb-pol data-driven many-body potential energy function. specific focus is directed at the ability of deepmd-based potentials to correctly reproduce the accuracy of mb-pol across various water systems. analyses of bulk and interfacial properties as well as many-body interactions characteristic of water elucidate inherent limitations in the transferability and predictive accuracy of deepmd-based potentials. these limitations can be traced back to an incomplete implementation of the “nearsightedness of electronic matter” principle, which may be common throughout machine learning potentials that do not include a proper representation of self-consistently determined long-range electric fields. these findings provide further support for the ""short-blanket dilemma"" faced by deepmd-based potentials, highlighting the challenges in achieving a balance between computational efficiency and a rigorous, physics-based representation of the properties of water. finally, we believe that our study contributes to the ongoing discourse on the de- velopment and application of machine learning models in simulating water systems, offering insights that could guide future improvements in the field."
https://doi.org/10.26434/chemrxiv-2024-p63jh,2024-03-21,topological optimization for tailored designs of advection-diffusion-reaction porous reactors based on pore scale modeling and simulation,Mehrzad  Alizadeh  Jeff Gostick Takahiro Suzuki Shohji Tsushima,"reactive transport within porous reactors is crucial to many diverse applications, and the efficacy of these reactors hinges on their microstructure. mathematical modeling and optimization play a pivotal role in the exploration of efficient designs, enabling the generation of structures that may not be achievable through random realizations of packings. in this study, we propose a framework for high-resolution topological optimization of porous flow-through reactors based on pore-scale simulations using a non-dominated sorting genetic algorithm ii. a pore network model for an advection-diffusion-reaction system is developed to simulate reactor performance. this model is integrated with a mathematical optimization algorithm, incorporating a background grid and delaunay tessellation. the optimization framework generates enhanced porous structures, simultaneously maximizing conversion rates while minimizing pumping costs. striking a balance between permeability and reactive surface area, the final designs yield a set of pareto optimal solutions, encompassing diverse non-dominated designs with varying reaction rates and hydraulic requirements. the results demonstrate that optimal pore configurations lead to a 280% increase in conversion rates and a 6% reduction in pumping costs at one end, while on the opposite end of the pareto front, a 15.2% increase in reaction rates and an 11.3% reduction in pumping costs are observed."
https://doi.org/10.26434/chemrxiv-2024-76633,2024-03-21,electrowinning for room-temperature ironmaking: mapping the electrochemical aqueous iron interface,Lance Kavalsky Venkatasubramanian Viswanathan,"a promising route towards room-temperature ironmaking is electrowinning, where iron ore dissolution is coupled with cation electrodeposition to grow pure iron. however, poor faradaic efficiencies against the hydrogen evolution reaction (her) is a major bottleneck. to develop a mechanistic picture of this technology, we conduct a first-principles thermodynamic analysis of the fe110 aqueous electrochemical interface. constructing a surface pourbaix diagram, we predict that the iron surface will always drive towards adsorbate coverage. we calculate theoretical overpotentials for terrace and step sites and predict growth at the step sites are likely to dominate. investigating the hydrogen surface phases we model several hydrogen absorption mechanisms, all of which are predicted to be endothermic. additionally, for her we identify step sites as being more reactive than on the terrace, and with competitive limiting potentials to iron plating. the results presented here further motivate electrolyte design towards her suppression."
https://doi.org/10.26434/chemrxiv-2024-16sxs,2024-03-21,quantitative structure-retention relationships for pyridinium-based ionic liquids used as gas chromatographic stationary phases:  convenient software and  assessment of reliability of the results,Anastasia Sholokhova Dmitriy Matyushin Mikhail Shashkov,"ionic liquids, i.e., organic salts with a low melting point, can be used as gas chromatographic liquid stationary phases. these stationary phases have some advantages such as peculiar selectivity, high polarity, and thermostability. many previous works are devoted to such stationary phases. however, there are still no large enough retention data sets of structurally diverse compounds for them. consequently, there are very few works devoted to quantitative structure-retention relationships (qsrr) for ionic liquid-based stationary phases. this work is aimed to close this gap. three ionic liquids with substituted pyridinium cations are considered. we provide large enough data sets (123 - 158 compounds) that can be used in further works devoted to qsrr and related methods. we provide a qsrr study using this data set and demonstrate the following. the retention index for a polyethylene glycol stationary phase (denoted as ripeg), predicted using another model, can be used as a molecular descriptor. the use of this descriptor significantly improves the accuracy of the qsrr model. both deep learning-based and linear models were considered for ripeg prediction. the ability to predict the retention indices for ionic liquid-based stationary phases with high accuracy is demonstrated. particular attention is paid to the reproducibility and reliability of the qsrr study. it was demonstrated that adding/removing several compounds, small perturbations of the data set can considerably affect the results such as descriptor importance and model accuracy. these facts have to be considered in order to avoid misleading conclusions. for the qsrr research, we developed a software tool with a graphical user interface, which we called chereshnya. it is intended to select molecular descriptors and construct linear equations connecting molecular descriptors with gas chromatographic retention indices for any stationary phase. the software allows the user to generate several hundred molecular descriptors (one-dimensional and two-dimensional). among them, predicted retention indices for popular stationary phases such as polydimethylsiloxane and polyethylene glycol are used as molecular descriptors. various methods for selecting (and assessing the importance of)  molecular descriptors have been implemented, in particular the boruta algorithm, partial least squares, genetic algorithms, l1-regularized regression (lasso) and others. the software is free, open-source and available online."
https://doi.org/10.26434/chemrxiv-2024-bzr4j,2024-03-21,alumina-titania nanolaminate condensers for hot programmable catalysis ,Kyung-Ryul Oh Amber Walton Jason Chalmers Justin Hopkins Jesse  Canavan Tzia Ming Onn Susannah Scott C. Daniel Frisbie Paul Dauenhauer,"for programmable catalysis applications, nanolaminates composed of thin alternating layers of alumina and titania (ato) were engineered using atomic layer deposition (ald) as the dielectric material for a pt-on-carbon catalytic condenser. systematic investigation assessed synthesis parameters such as deposition temperature, alumina and titania layer thicknesses, the total number of layers (and interfaces), and the presence of a capping alumina layer on the maximum achievable charge accumulation in the pt catalyst layer. the highest capacitance ato configuration demonstrated a specific capacitance of ~1,200 nf/cm2 with working voltages of ±5 v, enabling the storage of 4×10^13 electrons or holes per cm2 at room temperature. adsorption of carbon monoxide on the pt/c-ato device characterized by grazing incidence infrared spectroscopy showed changes in the surface binding energy of 13.1 ± 0.8 kj/mol for an applied external voltage bias of ±1 v. the results enhance our understanding of nanolaminate structures and provide a method for increasing charge condensation strength for higher temperature surface chemistries."
https://doi.org/10.26434/chemrxiv-2024-qkjr8,2024-03-21,"structural, ionic, and electronic properties of solid-state phthalimide-containing polymers for all-organic batteries",Riccardo Alessandri Cheng-Han Li Sheila Keating Khirabdhi T. Mohanty Aaron Peng Jodie L. Lutkenhaus Stuart J. Rowan Daniel P. Tabor Juan J. de Pablo,"redox-active polymers serving as the active materials in solid-state electrodes offer a promising path towards realizing all-organic batteries. while both cathodic and an- odic redox-active polymers are needed, the diversity of the available anodic materials is limited. here, we predict solid-state structural, ionic, and electronic properties of anodic, phthalimide-containing polymers using a multiscale approach that combines atomistic molecular dynamics, electronic structure calculations, and machine learning surrogate models. importantly, by combining information from each of these scales, we are able to bridge the gap between bottom-up molecular characteristics and macro- scopic properties such as apparent diffusion coefficients of electron transport ($d_{app}$). we investigate the impact of different polymer backbones and of two critical factors during battery operation: state of charge and polymer swelling. our findings reveal that the state of charge significantly influences solid-state packing and the thermophys- ical properties of the polymers, which, in turn, affect ionic and electronic transport. a combination of molecular-level properties (such as the reorganization energy) and condensed-phase properties (such as effective electron hopping distances) determine the predicted ranking of electron transport capabilities of the polymers. we predict dapp for the phthalimide-based polymers and for a reference nitroxide radical-based polymer, finding a three orders of magnitude increase in $d_{app}$ ($\approx 10^{−6}$ cm$^2$ s$^{−1}$) with respect to the reference. this study underscores the promise of phthalimide-containing polymers as highly capable redox-active polymers for anodic materials in all-organic batteries, due to their exceptional predicted electron transport capabilities. "
https://doi.org/10.26434/chemrxiv-2024-q4cpv-v2,2024-03-21,environmental sustainability perception in industry: a prospective eco-innovation strategy implementation in an electrical motor manufacturing plant,Hayder Issa,"this study focuses on the implementation of eco-innovation strategies in an electrical motor manufacturing plant to promote environmental sustainability. the evaluation process for cleaner product implementation in the plant involves gathering technical and environmental data, identifying pollution sources, and implementing cleaner production tactics. electrical motor manufacturers can reduce their environmental impact, enhance operational efficiency, and increase cost-effectiveness by adopting cleaner production techniques. the study examines the planning phase of iso 14001 implementation processes and its integration with environmental requirements in the electrical motor manufacturing industry. the findings highlight the importance of environmental consequences and regulatory requirements in the design phase and overall organization of environmental management systems. "
https://doi.org/10.26434/chemrxiv-2024-dnmq7,2024-03-21,measuring density and viscosity of vanadium electrolytes: an exhaustive database with multivariate polynomial fits,Pablo Ángel Prieto-Díaz Ange A. Maurice Marcos Vera,"the variation of the physical properties of vanadium electrolytes during vanadium redox flow batteries (vrfb) operation is known to have a significant impact on the flow of the electrolytes both in the cells and in the tanks. this study presents extensive accurate measurements of the density and viscosity of vanadium electrolytes for vrfbs spanning a four-dimensional parameter space, including state of charge (soc), total vanadium concentration, total sulfate concentration, and temperature. the experimental results reveal different trends in the density variations of the posolyte and negolyte. specifically, while the density of the posolyte slightly increases with soc, that of the negolyte decreases more significantly. furthermore, temperature exerts a linear influence on the density of both electrolytes. the analysis also reveals complex and non-linear dependencies between viscosity and the parameters under study, with more pronounced variations being observed at higher vanadium concentrations. in particular, the viscosities of both electrolytes are seen to decrease with soc, the viscosity of the negolyte being consistently higher than that of the posolyte. we also present multivariate regression fits accurately capturing the variations of electrolyte properties, aiming to provide valuable insights into the dynamic behavior of vanadium electrolytes and enable more accurate physics-based mathematical models. "
https://doi.org/10.26434/chemrxiv-2024-sh4gw,2024-03-21,visible light induced organophotoredox catalyzed β-hydroxytrifluoromethylation of unactivated alkenes,Mousumi  Behera Pankaj D. Dharpure Ajit Kumar Sahu Dr. Ramakrishna G. Bhat,"herein, we report a mild transition metal-free organophotoredox catalyzed approach for β-hydroxytrifluoromethylation of unactivated alkenes using cf3so2na and acridinium salt. the protocol is compatible with various mono, di- and tri-substituted aliphatic unactivated alkenes containing numerous functional groups and natural product derivatives. further, the post-synthetic modifications of synthesized trifluoromethylated products have been demonstrated through cross-coupling and functional group interconversion reactions. the method proved to be scalable and also it works smoothly un-der direct exposure of sunlight. a plausible mechanism has been proposed based on fluorescence quenching experiment and cyclic voltammetry analysis."
https://doi.org/10.26434/chemrxiv-2024-wqxl7-v2,2024-03-21,de novo design of organic structure-directing agents for zeolites using a general-purpose large language model,Shusuke Ito Koki Muraoka Akira Nakayama,"designing organic molecules lies at the heart of solving numerous chemistry-related challenges, necessitating effective collaboration between human intuition and computational power. this study demonstrates how general-purpose large language models (llms) such as gpt-4 can facilitate the design of potent molecules, leveraging feedback from experiments and empirical knowledge through natural language. we used this approach to design organic structure-directing agents (osdas) that guide the crystallization of zeolites. a computational workflow was developed, wherein the llm proposed novel osdas to stabilize targeted zeolites. the suggested candidates underwent evaluation through empirical screening criteria and atomistic simulation. feedback was then provided to the llm in natural language to refine subsequent proposals, thus progressively enhancing the proposed osdas and promoting the exploration of chemical space. the predicted candidates encompassed experimentally validated osdas, structurally analogous ones, and novel ones with superior affinity scores, underscoring the robust capability of the llm. the collaborations between humans and machines, utilizing natural language as the communication interface, hold potential for application in other molecular design tasks, including drug design."
https://doi.org/10.26434/chemrxiv-2024-t9dqq,2024-03-21,access to spiro-bicyclo[2.1.1]hexanes via bf3∙et2o-catalyzed formal [2π + 2σ] cycloaddition of bicyclo[1.1.0]butanes with benzofuran-derived oxa(aza)dienes,Jia-Yi Su Jian Zhang Zhi-Yun Xin Hanliang Zheng Hao Li Wei-Ping Deng,"herein, we have developed a method for the construction of spiro[benzofuran-2,2'-bicyclo[2.1.1]hexanes] via bf3·et2o-catalyzed formal [2π + 2σ] cycloaddition of bicyclo[1.1.0]butanes with benzofuran-derived oxa(aza)dienes. this transformation allowed for facile access to a variety of functionalized spiro-bicyclo[2.1.1]hexanes in good yields (up to 99% yield) with excellent regioselectivities and a broad substrate scope (34 examples) under mild reaction conditions. moreover, the synthetic utility of the cycloadducts were further emphasized through a scale-up experiment and subsequent synthetic transformations."
https://doi.org/10.26434/chemrxiv-2024-tm9x7-v2,2024-03-21,"unveiling the multifaceted nature of 4-(4-methylphenylthio)benzophenone: a combined dft, nbo, and spectroscopic investigation of its electronic structure and excited states",MANJEET BHATIA,"benzophenone and its derivatives play a crucial role as uv (ultra-violet) lters and uv-ink photoinitiators. the photoinitiating properties of benzophenones are primarily linked to the degree of -conjugation and the extent of delocalization within the molecule. understanding the intricate interplay of conjugation, delocalization, and substituent effects allows for the precise customization of benzophenone derivatives to meet speci c application requirements. quantum mechanical calculations, employing the b3lyp/6-311++g(d, p) density functional theory (dft), are utilized to compute chemical reactivity, stability, and photoinitiating properties for 4-4 (methylphenylthio) benzophenone. various parameters such as proton af nity, ionization energy, electron af nity, reactivity, and spectroscopic properties are determined. the dft-computed infrared spectra align well with available experimental results. the uv/visible spectra obtained using td-dft reveal absorption toward higher wavelengths, attributed to the extended delocalization of -electrons. in an aqueous medium, the absorption spectra of 4-4 (methylphenylthio) benzophenone exhibit a high- intensity peak with a longer wavelength shift in the visible region compared to gas-phase spectra. this knowledge provides the foundation for designing novel initiators with tailored light absorption, excited state lifetimes, and reaction selectivities. consequently, these advancements open doors to bene ts in uv-curing, photopolymerization, and other light-driven processes."
https://doi.org/10.26434/chemrxiv-2024-vb20g-v3,2024-03-21,return of the ritonavir: a study on the stability of pharmaceuticals processed in orbit and returned to earth,Haley C. Bauser Pamela A. Smith Stephan D. Parent Larry R. Chan Ami S. Bhavsar Kenneth H. Condon Andrew McCalip Jordan M. Croom Dale K. Purcell Susan J. Bogdanowich-Knipp Daniel T.  Smith Brett A. Cowans Ruba Alajlouni Stephen R. Byrn Adrian Radocea,"despite notable progress in realizing the benefits of microgravity, the physical stability of therapeutics processed in space has not been sufficiently investigated. environmental factors including vibration, acceleration, radiation, and temperature, if not addressed could impact the feasibility of in-space drug processing. the presented work demonstrates the successful recovery of the metastable form iii of ritonavir generated in orbit. the test samples and passive controls containing each of the anhydrous forms of ritonavir; form i, form ii, form iii, and amorphous exhibit excellent stability. by providing a detailed experimental dataset centered on survivability, we pave the way for the future of in-space processing of medicines that enable the development of novel drug products on earth and benefit long-duration human exploration initiatives."
https://doi.org/10.26434/chemrxiv-2024-80b4l-v2,2024-03-21,what metals should be used to mediate electrosynthesis of ammonia from nitrogen and hydrogen?,Dongling Jin Anqi Chen Bo-Lin Lin,"recently, metal-mediated electrochemical conversion of nitrogen and hydrogen to ammonia (m-enrr) has been attracting intense research attention as a promising route for ammonia synthesis under ambient conditions, offering the prospect of a sustainable, energy-efficient and environmentally friendly pathway for ammonia production. however, what metals should be used to mediate m-enrr remains unanswered. this work provides an extensive comparison of the energy consumption in the classical haber bosch (h-b) process and the m-enrrs. the results indicate that, when employing lithium and calcium, metals popularly used to mediate the m-enrrs, the energy consumption is more than 10 times that of the h-b process even assuming a 100% faradaic efficiency and zero overpotentials. a further analysis of other metals in the periodic table reveals that only some heavy metals, including in, tl, co, ni, ga, mo, sn, pb, fe, w, ge, re, bi, cu, po, tc, ru, rh, ag, hg, pd, ir, pt and au, can potentially con-sume less energy than that of the h-b process. this work should provide insights for future development of m-enrr that may have the opportunity to replace the h-b process on a large scale."
https://doi.org/10.26434/chemrxiv-2024-h9zlm-v2,2024-03-20,development and application of an advanced percolation model   for pore network characterization by physical adsorption ,Jakob  Söllner  Alexander  Neimark  Matthias Thommes,"physical adsorption is one of the most widely used techniques to characterize porous materials because of being reliable and able to assess micro- and mesopores within one approach. however, challenges and open questions persist in characterizing disordered and hierarchically structured porous materials. this study introduces a pore network model aiming to enhance the textural characterization of nanoporous materials. our model, based on percolation theory on a bethe lattice, includes all mechanisms known to contribute to adsorption hysteresis in mesoporous pore networks during capillary condensation and evaporation. the model accounts for delayed and initiated condensation during adsorption as well as equilibrium evaporation, pore blocking and cavitation during desorption. coupled with dedicated non-local-density functional theory (nldft) kernels, the proposed method provides a unified framework for modeling the entire experimental adsorption-desorption isotherm, including desorption hysteresis scans. hence, this model unveils key pore network characteristics like the effective connectivity, but also has the potential to determine pore size distributions of mesoporous materials by taking quantitatively pore network effects into account. the applicability of the method is demonstrated on a selected set of nanoporous silica materials exhibiting distinct types of hysteresis loops (types h1, h2a, h1/h2a and h5), including ordered mesoporous silica networks, i.e, kit-6 silica, hybrid sba-15/mcm-41 silica with plugged pores, but also two disordered silica pore networks, i.e., a hierarchical meso-macroporous monolith and porous vycor glass. for all materials, good correlation is found between calculated and experimental primary adsorption and desorption isotherms as well as desorption scans allowing for a determination of key pore network characteristics such as pore connectivity and pore size distributions as well as a parameter correlated with the impact of pore network disorder and corresponding effects on the adsorption behavior. the versatility and enriched textural insights provided by the proposed novel network model allows for a comprehensive characterization previously inaccessible, and hence will contribute to a further advancement in the textural characterization of novel nanoporous materials.  it has the potential to provide important guidance for the design and selection of porous materials for optimising various applications, including separation processes (such as chromatography), heterogeneous catalysis, gas-and energy storage."
