Link/DOI,Publication Date,Title,Authors,Abstract
https://doi.org/10.31234/osf.io/am5nk,2024-03-20,Self and morality: Expansive perspectives and environmental activism,"Samuel Finnerty, jared piazza, Mark Levine","Amidst escalating global environmental crises, understanding the psychological factors driving pro-environmental action is crucial. We argue that stewarding the Earth System away from instability requires an embrace of expansive perspectives that drive effective action. Past perspectives underscore the importance of ‘expansiveness’ for prosocial behaviour, including both a more inclusive moral universe and an extended self-concept. Across two studies (N = 546), assessed via the well-established Moral Expansiveness Scale (MES), and identification processes. Specifically, we employed a tailored version of the MES to scrutinize self-identity and its relative expansiveness. Study 1 revealed a significant relationship between moral concern and self-expansion, yet each exhibited distinct patterns, displaying discriminant validity. The degree of identification with an entity, especially nature-related ones, related to moral concern judgments associated with it, offering fresh insights into moral expansiveness. In Study 2, individuals demonstrating broader and deeper moral circles, alongside a more inclusive self-concept, exhibited heightened tendencies to identify as environmental activists and engage in pro-environmental activism. However, neither construct predicted signing the Climate and Ecology Bill, indicating the need for further investigation into factors influencing pro-environmental behaviour. This paper extends research into environmental activism by examining the unique contribution of expansiveness in moral circles and the self-concept, shedding light on individuals' prosocial engagement with the natural world."
https://doi.org/10.31234/osf.io/hv87p,2024-03-20,When is a Word in Good Company for Learning?,"Layla Unger, Tyler Chang, Ben Bergen, Olivera Savic, Vladimir Sloutsky","Although identifying the referents of single words is often cited as a key challenge for getting word learning off the ground, it overlooks the fact that young learners consistently encounter words in the context of other words. How does this company help or hinder word learning? Prior investigations into early word learning from children’s real-world language input have yielded conflicting results, with some influential findings suggesting an advantage for words that keep a diverse company of other words, and others suggesting the opposite. Here, we sought to triangulate the source of this conflict, comparing different measures of diversity and approaches to controlling for correlated effects of word frequency across multiple languages. The results were striking: while different diversity measures on their own yielded conflicting results, once nonlinear relationships with word frequency were controlled, we found convergent evidence that contextual consistency supports early word learning."
https://doi.org/10.31234/osf.io/z8kpf,2024-03-20,Thriving Through Autonomy: High-Ability Adolescents' Well-Being Amidst the Pandemic,"Petr Palisek, Michal Jabůrek, šárka portešová","Most research has so far focused primarily on the negative effects of the COVID-19 pandemic on early adolescents. This pre-registered study fills this gap by investigating possible links between pandemic regulations and positive outcomes, namely school well-being. Specifically, we test the assumption that high-ability early adolescents benefit from virtual schooling by experiencing higher school well-being while schooled virtually. Data from a Czech sample (N = 210) do not support this claim but show a strong effect of autonomy on school well- being. We also explore the changes reported by our participants after returning to classrooms."
https://doi.org/10.31234/osf.io/t9hac,2024-03-20,Time to Abandon “Born This Way” Narratives?  Moral Motivations Shape Sexual Orientation Essentialism,"Elizabeth C. Szanton, Ryan F. Lei, Emily Foster-Hanson, Victor Kumar, Liane Young","For decades, positive attitudes towards lesbian, gay, and bisexual (LGB) people have converged around “born this way” narratives, describing LGB identities as natural, stable, and immutable. However, recent scholarship has argued that sexual orientation essentialism should be abandoned because of its scientific inaccuracy and its implication that the validity of LGB identities must be justified. Across three studies (N=750), we presented participants with either a passage promoting “born this way” narratives or a passage critiquing “born this way” narratives. Those in the “Born this way”-critical conditions demonstrated significantly less sexual orientation essentialism than those in the “Born this way”-supportive conditions, with condition effects particularly strong among liberals. Crucially, effects on essentialism were similar regardless of whether the critique was grounded in epistemic reasons (i.e., “born this way” narratives are inaccurate) or moral motivations (i.e., “born this way” narratives are harmful). There were no condition differences in pro-LGB attitudes or warmth. Thus, moral motivations can prompt the strategic wielding of essentialism. We suggest that, while essentialism can causally shape social attitudes and drive social progress for identities once believed to be a matter of choice, essentialism may be abandoned in favor of more nuanced narratives once these identities have achieved a certain level of legitimacy."
https://doi.org/10.31234/osf.io/gbcxq,2024-03-20,A Rational Trade-Off Between the Costs and Benefits of Automatic and Controlled Processing,"Maximilian Mittenbühler, Sarah Schwöbel, David Dignath, Stefan J. Kiebel, Martin V. Butz","The Stroop effect suggests that humans arbitrate between automatic and controlled processing. Previous work argues that this arbitration reflects a cost-benefit analysis, weighing cognitive effort against performance. However, it is unclear how these costs and benefits can be quantified and how the trade-off between them can be performed. We present a Bayesian network model of the Stroop effect in which actions are selected by minimizing variational free energy. Based on this approach, we derive information-theoretic measures of the costs and benefits of both automatic and controlled processing and show that minimizing free energy optimizes the trade-off between them. Furthermore, we demonstrate that the so-called congruency and proportion congruency effects in the Stroop task are the result of this optimization, in an environment that contains specific statistical regularities. Thereby, we provide an explicit account of when and how much automatic and controlled processing should be expected under a rational trade-off."
https://doi.org/10.31234/osf.io/pcmfv,2024-03-20,Developmental Coordination Disorder Questionnaire - Translation and Adaptation into Danish,"Marta Topor, Anne Husted Henriksen, Rasmus Ahmt Hansen, Anna Bugge, Emma Bundgård Fals, Ida Jacobsen, Keenie Andersen, Jacob Wienecke","Background: Developmental Coordination Disorder is a commonly occurring, but poorly recognised developmental condition characterised by difficulties with motor functions. Danish tests of children’s motor functioning, which are currently available, are outdated and only applicable up to the age of seven years old. New tools are needed to enable easy and efficient screening of motor difficulties experienced by children living in Denmark. Aims/Objectives: We aimed to translate and adapt the Developmental Coordination Disorder Questionnaire (DCDQ) into Danish. Materials and Methods: A team of translators prepared the Danish version of the DCDQ. In total, 36 parents completed the questionnaire. The children completed fine and gross motor coordination tasks. Concurrent validity was tested using Pearson correlation on the DCDQ and motor performance scores. Internal consistency was tested using Cronbach’s alpha. Results: The results show good concurrent validity (r=.311) and internal consistency (α=.80). Conclusions: The Danish version of the DCDQ is well suited for use with Danish-speaking parents. Significance: The tool will aid early assessment of motor difficulties in children of Danish-speaking parents. The Danish DCDQ can be used by educational, occupational and health professionals as well as researchers in national and international contexts."
https://doi.org/10.31234/osf.io/sdcwe,2024-03-20,Semantic context effects in picture and sound naming: Evidence from ERPs and pupillometric data,"Magdalena Gruner, Andreas Widmann, Stefan Wöhner, Erich Schröger, Jörg D. Jescheniak","When a picture is repeatedly named in the context of semantically related pictures (homogeneous context) responses are slower than when the picture is repeatedly named in the context of unrelated pictures (heterogeneous context). This semantic interference effect in blocked-cyclic naming plays an important role in devising theories of word production. Wöhner et al. (2021) have shown that the effect is substantially larger when participants name environmental sounds than when they name pictures. We investigated possible reasons for this difference, using EEG and pupillometry. The behavioral data replicated Wöhner and colleagues. ERPs were more positive in the homogeneous compared to the heterogeneous context over central electrode locations between 140−180 ms and 250−350 ms for picture and between 250−350 ms for sound naming presumably reflecting semantic interference during semantic and lexical processing. The later component was of similar size for pictures and sounds. ERPs were more negative in the homogeneous compared to the heterogeneous context over frontal electrode locations between 400−600 ms only for sounds. The pupillometric data showed a stronger pupil dilation in the homogeneous compared to the heterogeneous context only for sounds. The amplitudes of the late ERP negativity and pupil dilation predicted naming latencies for sounds in the homogeneous context. The latency of the effects indicates that the difference in semantic interference between picture and sound naming arises at later, presumably post-lexical processing stages closer to articulation. We suggest that the processing of the auditory stimuli interferes with phonological response preparation and self-monitoring, leading to enhanced semantic interference."
https://doi.org/10.31234/osf.io/g9a3t,2024-03-20,"12 Month Longitudinal Relationships Between Peer Victimization, Positive Parenting and Appearance Dissatisfaction in Early Adolescents","Thi Viet Hai Tran, Sophie Samen, Helen Sharpe","Peer victimization is associated with higher appearance dissatisfaction in adolescence. However, there is limited longitudinal research in this field and there has been little consideration of factors (such as positive family relationships) that may protect victimized adolescents against developing appearance dissatisfaction. This study aimed to examine the cross-sectional and longitudinal relationships between peer victimization and appearance dissatisfaction among early adolescents, as well as investigate the potential moderating role of positive parenting in these associations. This study used data from two consecutive waves of the UK Longitudinal Household Study (UKLHS). Participants were early adolescents (aged 10 years) and their parents (n = 309 dyads). Adolescents self-reported on appearance dissatisfaction (age 10 and age 11) and peer victimization (age 10), and parents provided self-report parenting practices. Peer victimization at 10 years old was positively correlated with concurrent appearance dissatisfaction. However, it did not predict changes in appearance dissatisfaction from age 10 to 11 years. No significant moderating effect of positive parenting was found. In general, adolescents with a history of peer victimization are more likely to experience higher levels of concurrent appearance dissatisfaction, but not increases in appearance dissatisfaction over time. Furthermore, among victimized adolescents, having a warm, caring, and responsive parent may not protect against negative body image. This study highlights the need for school-based interventions in tackling appearance dissatisfaction."
https://doi.org/10.31234/osf.io/5yj2v,2024-03-20,Don’t Believe Them! Reducing Misinformation Influence Through Source Discreditation,"Ullrich Ecker, Toby Prike, Antonia Paver, Rosie Scott, Briony Swire-Thompson","Misinformation often continues to influence people’s reasoning even after it has been corrected. Therefore, an important aim of applied cognition research is to identify effective measures to counter misinformation. One frequently recommended but hitherto insufficiently tested strategy is source discreditation, that is, attacking the credibility of a misinformation source. In two experiments, we tested whether source-discreditation interventions could reduce people’s subsequent reliance on fictional event-related misinformation. In Experiment 1, the discreditation targeted a person source of misinformation, pointing to a conflict of interest. This intervention was compared with a commonly employed message-focused correction and a combination of both a correction and discreditation. The discreditation alone was effective, but less effective than a correction, with the combination of both most effective. Experiment 2 compared discreditations that targeted a person versus a media source of misinformation, pointing either to a conflict of interest or a poor track record of communication. Discreditations were effective for both types of sources, although track-record discreditations were less effective when the misinformation source was a media outlet compared to a person. Results demonstrate that continued influence of misinformation is shaped by social as well as cognitive factors, and that source discreditation is a broadly applicable misinformation countermeasure."
https://doi.org/10.31234/osf.io/4wnfv,2024-03-20,The wolf or the sheep? Paranoid and teleological thinking give rise to distinct social hallucinations in vision,"Santiago Castiello de Obeso, Joan Danielle K. Ongchoco, Benjamin van Buren, Brian Scholl, Philip R. Corlett","Paranoia (belief that others intend harm) and excessive teleological thinking (ascription of purpose to events) are problematic because they can cause a departure from consensual reality. Aberrant theorizing about other minds has been implicated in these higher-level cognitive processes. But we know that human vision can also detect social agents and extract rich information about their goals and intentions even before higher-level theory-of-mind processes are engaged. Might paranoia and teleological thinking have roots in earlier visual perception? Using simple displays that evoke the impression that one disc (the ‘wolf’) is pursuing another (the ‘sheep’) amongst distractors, we find that human participants with more paranoid and excessive teleological thinking tend to perceive chasing even when there is none (experiments 1 and 2) — errors that might be characterized as “social hallucinations”. However, in both between- (experiment 3) and within-participant designs (experiments 4a and 4b), we find that paranoid people have problems detecting sheep, while those high in teleology have problems detecting wolves — each confidently mis-ascribing that role (the wolf for teleology, the sheep for paranoia) to the wrong discs. Moreover, both types of errors correlate with hallucinatory percepts in the real world. These data demonstrate that different people are prone to hallucinate different kinds of social relationships — each colored by different beliefs about intentions, each with their own phenomenology and cognitive/emotional consequences, yet each operating even in visual detection itself, beyond higher-level reasoning."
https://doi.org/10.31234/osf.io/yz4u2,2024-03-20,Caring About One’s Legacy Relates to Constructive Coping with Climate Change,To be fetched,"Climate change is an existential threat facing humankind, and one that we must productively cope with as its most severe consequences come to pass. In the present investigation we theorize that one way that people may cope with an existential threat is through personal legacy-building efforts. In three correlational studies (N = 855) including samples from the U.S. and Global South, we found that people construe their proenvironmental behaviors as legacy-building activities, and that doing so relates to the perceived effectiveness of a behavior, as well as the reported frequency of engaging in a behavior. Further, we found that people who were motivated to leave a legacy grounded in the desire to have a positive impact on others also tended to be more concerned about climate change, but not paralyzed by such concern, indicated by a negative or non-significant correlation with climate change anxiety, a positive correlation with constructive hope and active coping, and negative correlations with hope based in denial and avoidant coping."
https://doi.org/10.31234/osf.io/j6825,2024-03-20,Chatbots and mental health: A scoping review of reviews,To be fetched,"The majority of individuals presenting with mental disorders do not receive mental health services. The use of chatbots for mental health is now frequently discussed as a means to increase access to mental health resources. For this scoping review of reviews on chatbots for mental health, we performed a systematic search of the literature on Scopus, Web of Science, Pubmed and Dimensions.ai and identified 14 relevant reviews published in scientific journals which identified publications following a systematic search on two or more databases. Three additional relevant reviews were included following forward and backward reference examination. The 17 included reviews are: eight systematic reviews (three with meta-analysis), seven scoping reviews and two unlabeled reviews. We have summarized the scope of the reviews as well as their findings. Most reviews included at least one study with 15 participants or less. Few reviews report an important proportion of RCTs and some original publications most of the time report on piloting studies. Overall, the reviews examined the opinions of users of chatbots (generally good user’s perceptions although some find deterrents), the features of chatbots, the outcomes and measures in studies relying on chatbots, the effectiveness of chatbots (particularly the meta-analyses) for the alleviation of mental disorder symptomatology (three meta-analyses find effectiveness for depression, whereas other clinical targets might need further research) as well as their potential for the assessment of mental health. The use of machine learning and natural language processing frameworks (Dialogflow, RASA) seems to drive an increasing number of studies of chatbots for mental health. Overall, we conclude that there is potential for the use of chatbots for mental health, but that progress is necessary in following areas affecting interaction dynamics: reduction of the frequent lack of empathy and repetitiveness, inclusion of user assessment within the chatbot system, inclusion of a memory of past interactions. Large language models might be capable of reducing part of these issues and playing an increasingly important role in the field. Whether data privacy can be guaranteed to users is also an important question, which seems to be overlooked in the field."
https://doi.org/10.31234/osf.io/r49ew,2024-03-20,Automatic Annotation of Grammaticality in Child-Caregiver Conversations,To be fetched,"The acquisition of grammar has been a central question to adjudicate between theories of language acquisition. In order to conduct faster, more reproducible, and larger-scale corpus studies on grammaticality in child-caregiver conversations, tools for automatic annotation can offer an effective alternative to tedious manual annotation. We propose a coding scheme for context-dependent grammaticality in child-caregiver conversations and annotate more than 4,000 utterances from a large corpus of transcribed conversations. Based on these annotations, we train and evaluate a range of NLP models. Our results show that fine-tuned Transformer-based models perform best, achieving human inter-annotation agreement levels. As a first application and sanity check of this tool, we use the trained models to annotate a corpus that is almost two orders of magnitude larger than the manually annotated data and verify that children's grammaticality shows a steady increase with age. This work contributes to the growing literature on applying state-of-the-art NLP methods to help study child language acquisition at scale."
https://doi.org/10.31234/osf.io/vg8dz,2024-03-20,"Leveling up fun: Learning progress, achievement, and expectations influence enjoyment in video games",To be fetched,"What factors influence how much fun people have when engaging in inherently enjoyable tasks? The theory of learning progress predicts that people will have the most fun in environments of intermediate difficulty because these environments offer the most progress in learning about the world. Past studies have frequently focused on simple experimental paradigms in which learning was still instrumental for later tasks. Here, we put the theory of fun as learning progress to a test in three large and realistic video game data sets: a puzzle game (with 7,994 levels and 376,341 votes), a racing game (138,662 levels and 614,770 votes), and a platformer game (115,032 levels and 795,313 votes). As predicted, people preferred levels of intermediate difficulty in all games. Yet, additional factors influencing people's enjoyment also emerged: players preferred levels that matched closely with their prior expectations of difficulty and were also motivated by achievement. We further confirmed these factors in two precisely controlled experiments. Taken together, these results advance our understanding of the dynamics of fun in realistic environments and emphasize the importance of using both realistic, game-like environments and highly controlled experiments to refine theories of human learning and decision-making."
https://doi.org/10.31234/osf.io/7bpu6,2024-03-20,Effects of Diagnosing Major Depressive Disorder in Men on Externalizing Depression Symptoms and Conformity to Traditional Masculinity Ideologies,To be fetched,"It is proposed that men are underdiagnosed with major depressive disorder (MDD) due to their reluctance to seek help for mental health problems as well as their display of male-typical externalizing depression symptoms hindering correct identification of MDD in men. Both are related to conformity to traditional masculinity ideologies (TMI). Qualitative research has highlighted the positive effects of receiving an MDD diagnosis. The diagnosis is often seen as an opportunity for change and provides reassurance that evidence-based treatments for MDD are available. This study aims to investigate how communicating an MDD diagnosis impacts depressed men in terms of male-typical externalizing depression symptoms and beliefs about masculinity norms. Twenty-six Participants were diagnosed with MDD. Pre- to posttest changes were examined in male-typical externalizing depression symptoms (MDRS-22), endorsement of (MRNI-SF) and conformity to TMI (CMNI-30) and gender role conflict (GRC; GRCS-SF). The results were also compared to a sample of 15 healthy men undergoing the same diagnostic procedure but receiving no MDD diagnosis. The posttest, after receipt of the MDD diagnosis, revealed significantly lower male-typical externalizing depression symptoms and GRC scores. However, overall endorsement of and conformity to TMI remained unchanged, suggesting them to be either trait-like constructs or unaffected by the receipt of an MDD diagnosis. Compared to healthy men, the MDD group exhibited higher scores in MDRS-22 and GRCS-SF. Future longitudinal research is needed to explore the time and intervention sensitivity of TMI, along with further investigation into the favorable effects of mental illness diagnoses in men."
https://doi.org/10.31234/osf.io/qs53h,2024-03-20,Shedding light on changes in subjective experience during an intensive contemplative retreat: the Lyon Assessment of Meditation Phenomenology (LAMP) questionnaire,To be fetched,"Background: A significant share of meditation research relies on trait psychometric measures of mindfulness, which neglect the intricate and dynamic unfolding of experiential processes entailed by meditation over time. There have been, however, a few attempts to capture ongoing changes in experience during meditation. In this study, we integrate and expand upon three of these previous approaches to create a novel instrument, which we called the Lyon Assessment of Meditation Phenomenology (LAMP). This questionnaire encompasses contextual, conative, affective, somatic, attentional, cognitive, and meta-cognitive domains.  Methods: Fifty-three experienced meditators completed it after each meditation session during an intensive 10-day retreat. We modeled the time courses of the individual answers to each question using generalized additive modeling, and automatically clustered participants using group-based trajectory modeling.  Results: Over 60% of the assessed measures exhibited significant change during the retreat across the group, following distinct temporal trajectories. These trajectories reflected differences between meditation types (chiefly, focused attention and open monitoring) and individual expertise, supporting a previously proposed multi-dimensional phenomenological model of mindfulness. We also identified three clusters of individual temporal trajectories associated with prior meditative experience and difficulties experienced during the retreat. Finally, we replicated and extended core findings from mindfulness research on pain regulation.  Conclusions: The proposed multidimensional experience-sampling approach provides a rich characterization of the dynamical aspects of meditative experience and may be usefully employed to deepen our knowledge of the phenomenology and mechanisms of meditation and meditation-based interventions."
